"","x","freq"
"8663","Stubing",1
"8664","Studley",1
"8665","Stueland",1
"8666","Stuffel",1
"8667","Stull",1
"8668","Stults",1
"8669","Stultz",1
"8670","Stump",1
"8671","Stumpf",3
"8672","Stuper",1
"8673","Sturdevant",1
"8674","Sturdivant",1
"8675","Sturdy",1
"8676","Sturgeon",1
"8677","Sturgis",1
"8678","Sturm",1
"8679","Sturtze",1
"8680","Stutes",1
"8681","Stutz",1
"8682","Styles",1
"8683","Stynes",2
"8684","Suarez",4
"8685","Such",1
"8686","Suche",1
"8687","Suchecki",1
"8688","Suck",1
"8689","Sucre",1
"8690","Sudakis",1
"8691","Suder",1
"8692","Sudhoff",1
"8693","Suero",1
"8694","Sugden",1
"8695","Suggs",1
"8696","Suhr",1
"8697","Sukeforth",1
"8698","Sukla",1
"8699","Sularz",1
"8700","Sulik",1
"8701","Sullivan",42
"8702","Summa",1
"8703","Summers",3
"8704","Sumner",1
"8705","Sunday",2
"8706","Sundberg",1
"8707","Sundin",1
"8708","Sundra",1
"8709","Sunkel",1
"8710","Suppan",1
"8711","Surhoff",2
"8712","Surkamp",1
"8713","Surkont",1
"8714","Susac",1
"8715","Susce",2
"8716","Susdorf",1
"8717","Susko",1
"8718","Sutcliffe",3
"8719","Suter",2
"8720","Sutherland",5
"8721","Sutko",1
"8722","Sutter",1
"8723","Sutthoff",1
"8724","Suttles",1
"8725","Sutton",5
"8726","Suzuki",3
"8727","Sveum",1
"8728","Swacina",1
"8729","Swaggerty",1
"8730","Swaim",1
"8731","Swan",4
"8732","Swandell",1
"8733","Swander",1
"8734","Swann",1
"8735","Swanson",6
"8736","Swarback",1
"8737","Swartwood",1
"8738","Swartz",2
"8739","Swartzbaugh",1
"8740","Swartzel",1
"8741","Swarzak",1
"8742","Sweasy",1
"8743","Sweeney",16
"8744","Sweet",1
"8745","Sweetland",1
"8746","Sweigert",1
"8747","Swentor",1
"8748","Swetonic",1
"8749","Swett",1
"8750","Swift",3
"8751","Swigart",1
"8752","Swigler",1
"8753","Swihart",1
"8754","Swindell",2
"8755","Swindells",1
"8756","Swindle",1
"8757","Swingle",1
"8758","Swisher",2
"8759","Switzer",1
"8760","Swoboda",1
"8761","Swormstedt",1
"8762","Sykes",1
"8763","Sylvester",1
"8764","Syndergaard",1
"8765","Szczur",1
"8766","Szekely",1
"8767","Szotkiewicz",1
"8768","Szuminski",1
"8769","Tabaka",1
"8770","Tabata",1
"8771","Tabb",1
"8772","Taber",2
"8773","Tabler",1
"8774","Tabor",2
"8775","Tackett",1
"8776","Tadano",1
"8777","Taff",1
"8778","Taguchi",1
"8779","Taillon",1
"8780","Taitt",1
"8781","Takahashi",2
"8782","Takatsu",1
"8783","Talbot",3
"8784","Talcott",1
"8785","Tallet",1
"8786","Talton",1
"8787","Tam",1
"8788","Tamargo",1
"8789","Tamulis",1
"8790","Tanaka",2
"8791","Tanana",1
"8792","Tankersley",3
"8793","Tannehill",2
"8794","Tanner",2
"8795","Tapani",1
"8796","Tapia",1
"8797","Tappan",1
"8798","Tappe",2
"8799","Tarasco",1
"8800","Tarbert",1
"8801","Tartabull",2
"8802","Tartamella",1
"8803","Tarver",1
"8804","Tasby",1
"8805","Taschner",1
"8806","Tata",1
"8807","Tate",7
"8808","Tateyama",1
"8809","Tatis",2
"8810","Tatum",5
"8811","Taubenheim",1
"8812","Taubensee",1
"8813","Tauby",1
"8814","Tauscher",1
"8815","Taussig",1
"8816","Tavarez",2
"8817","Tavener",1
"8818","Taveras",4
"8819","Taylor",52
"8820","Tazawa",1
"8821","Teachout",1
"8822","Teaford",1
"8823","Teagarden",1
"8824","Teahen",1
"8825","Tebbetts",1
"8826","Tebeau",3
"8827","Tedrow",1
"8828","Teed",1
"8829","Teheran",1
"8830","Teixeira",1
"8831","Tejada",3
"8832","Tejeda",1
"8833","Tejera",1
"8834","Tekotte",1
"8835","Tekulve",1
"8836","Telemaco",1
"8837","Telford",1
"8838","Telgheder",1
"8839","Telis",1
"8840","Tellmann",1
"8841","Temple",1
"8842","Templeton",2
"8843","Tenace",1
"8844","Tener",1
"8845","Tennant",2
"8846","Tenney",2
"8847","Tepedino",1
"8848","Tepera",1
"8849","Tepesch",1
"8850","Tepsic",1
"8851","Terdoslavich",1
"8852","Terlecki",1
"8853","Terlecky",1
"8854","Terpko",1
"8855","Terrell",3
"8856","Terrero",1
"8857","Terry",8
"8858","Terwilliger",2
"8859","Tesch",1
"8860","Tesreau",1
"8861","Tessmer",1
"8862","Testa",1
"8863","Tettelbach",1
"8864","Tettleton",1
"8865","Teufel",1
"8866","Teut",1
"8867","Tewksbury",1
"8868","Texeira",1
"8869","Textor",1
"8870","Thacker",1
"8871","Thake",1
"8872","Thames",2
"8873","Thatcher",2
"8874","Thayer",2
"8875","Theis",1
"8876","Theiss",1
"8877","Theobald",1
"8878","Theodore",1
"8879","Theriot",1
"8880","Thesenga",1
"8881","Thevenow",1
"8882","Thiel",1
"8883","Thielbar",1
"8884","Thielman",2
"8885","Thies",2
"8886","Thigpen",2
"8887","Thobe",2
"8888","Thoenen",1
"8889","Thole",1
"8890","Thomas",41
"8891","Thomason",2
"8892","Thomasson",1
"8893","Thome",1
"8894","Thompson",47
"8895","Thomson",2
"8896","Thon",1
"8897","Thoney",1
"8898","Thormahlen",1
"8899","Thorman",1
"8900","Thormodsgard",1
"8901","Thornburg",1
"8902","Thornton",6
"8903","Thorpe",3
"8904","Thrasher",1
"8905","Threets",1
"8906","Throneberry",2
"8907","Throop",1
"8908","Thuman",1
"8909","Thurman",4
"8910","Thurmond",1
"8911","Thurston",2
"8912","Tiant",1
"8913","Tibbs",1
"8914","Tidrow",1
"8915","Tiefenauer",1
"8916","Tiefenthaler",1
"8917","Tiemeyer",1
"8918","Tiernan",1
"8919","Tierney",2
"8920","Tietje",1
"8921","Tiffee",1
"8922","Tift",1
"8923","Tighe",1
"8924","Tilley",1
"8925","Tillman",4
"8926","Tillotson",1
"8927","Tilson",1
"8928","Timberlake",1
"8929","Timlin",1
"8930","Timmermann",1
"8931","Timmons",1
"8932","Timpner",1
"8933","Tincup",1
"8934","Tingley",1
"8935","Tinker",1
"8936","Tinning",1
"8937","Tinsley",1
"8938","Tipper",1
"8939","Tipple",1
"8940","Tipton",2
"8941","Tischinski",1
"8942","Tising",1
"8943","Titcomb",1
"8944","Titus",1
"8945","Tobik",1
"8946","Tobin",7
"8947","Toca",1
"8948","Todd",5
"8949","Todt",1
"8950","Toenes",1
"8951","Tolan",1
"8952","Tolar",1
"8953","Tolbert",1
"8954","Tolentino",1
"8955","Toles",1
"8956","Toliver",1
"8957","Tollberg",1
"8958","Tolleson",3
"8959","Tolliver",1
"8960","Tolman",1
"8961","Tolson",1
"8962","Tomanek",1
"8963","Tomas",1
"8964","Tomasic",1
"8965","Tomberlin",1
"8966","Tomer",1
"8967","Tomko",1
"8968","Tomlin",3
"8969","Tomlinson",1
"8970","Tomney",1
"8971","Tompkins",2
"8972","Toms",1
"8973","Toney",1
"8974","Tonis",1
"8975","Tonkin",2
"8976","Tonneman",1
"8977","Toole",1
"8978","Tooley",1
"8979","Toporcer",1
"8980","Toppin",1
"8981","Torborg",1
"8982","Torcato",1
"8983","Toregas",1
"8984","Torgeson",1
"8985","Torkelson",1
"8986","Torphy",1
"8987","Torre",2
"8988","Torrealba",3
"8989","Torres",13
"8990","Torreyes",1
"8991","Torrez",1
"8992","Torriente",1
"8993","Torve",1
"8994","Tosca",1
"8995","Tosoni",1
"8996","Tost",1
"8997","Toth",1
"8998","Touchstone",1
"8999","Tovar",2
"9000","Towers",1
"9001","Towles",1
"9002","Towne",1
"9003","Townsend",4
"9004","Toy",1
"9005","Tozer",1
"9006","Traber",2
"9007","Tracewski",1
"9008","Tracey",1
"9009","Trachsel",1
"9010","Tracy",4
"9011","Traffley",2
"9012","Tragesser",1
"9013","Tramback",1
"9014","Trammell",2
"9015","Trautman",1
"9016","Trautwein",1
"9017","Travers",2
"9018","Travis",2
"9019","Traxler",1
"9020","Tray",1
"9021","Traynor",1
"9022","Treacey",2
"9023","Treadaway",1
"9024","Treadway",3
"9025","Treanor",1
"9026","Trebelhorn",1
"9027","Trechock",1
"9028","Treinen",1
"9029","Trekell",1
"9030","Tremark",1
"9031","Trembley",1
"9032","Tremel",1
"9033","Tremie",1
"9034","Tremper",1
"9035","Trenwith",1
"9036","Tresh",2
"9037","Trevino",2
"9038","Triandos",1
"9039","Trice",1
"9040","Triggs",1
"9041","Trillo",1
"9042","Trimble",1
"9043","Trinkle",1
"9044","Triplett",1
"9045","Triunfel",1
"9046","Trlicek",1
"9047","Troedson",1
"9048","Trombley",1
"9049","Troncoso",1
"9050","Tropeano",1
"9051","Trosky",2
"9052","Trost",1
"9053","Trott",1
"9054","Trotter",1
"9055","Trouppe",1
"9056","Trout",3
"9057","Trowbridge",1
"9058","Troy",2
"9059","Truax",1
"9060","Truby",2
"9061","Trucks",1
"9062","Truesdale",1
"9063","Trujillo",2
"9064","Trumbo",1
"9065","Trumbull",1
"9066","Tsamis",1
"9067","Tsao",1
"9068","Tsitouris",1
"9069","Tubbs",1
"9070","Tucker",8
"9071","Tuckey",1
"9072","Tudor",1
"9073","Tuero",1
"9074","Tufts",1
"9075","Tuiasosopo",1
"9076","Tuivailala",1
"9077","Tulowitzki",1
"9078","Tunnell",1
"9079","Tupman",1
"9080","Turang",1
"9081","Turbeville",1
"9082","Turbidy",1
"9083","Turchin",1
"9084","Turgeon",1
"9085","Turk",1
"9086","Turley",1
"9087","Turnbow",1
"9088","Turner",16
"9089","Tuttle",1
"9090","Tutwiler",2
"9091","Twineham",1
"9092","Twining",1
"9093","Twitchell",2
"9094","Twitty",1
"9095","Twombly",3
"9096","Tyack",1
"9097","Tyler",3
"9098","Tyner",1
"9099","Tyng",1
"9100","Tyree",1
"9101","Tyriver",1
"9102","Tyrone",2
"9103","Tyson",3
"9104","Uchrinscko",1
"9105","Uecker",1
"9106","Uehara",1
"9107","Uggla",1
"9108","Ugueto",1
"9109","Uhalt",1
"9110","Uhl",1
"9111","Uhlaender",1
"9112","Uhle",1
"9113","Uhler",1
"9114","Uhlir",1
"9115","Ujdur",1
"9116","Ulicny",1
"9117","Ullger",1
"9118","Ullrich",1
"9119","Ulrich",2
"9120","Umbach",1
"9121","Umbarger",1
"9122","Umbricht",1
"9123","Umphlett",1
"9124","Underhill",1
"9125","Underwood",3
"9126","Unglaub",1
"9127","Unroe",1
"9128","Unser",2
"9129","Upchurch",1
"9130","Upham",2
"9131","Upp",1
"9132","Upright",1
"9133","Upshaw",2
"9134","Upton",4
"9135","Urban",2
"9136","Urbani",1
"9137","Urbanski",1
"9138","Urbina",1
"9139","Urdaneta",1
"9140","Urena",1
"9141","Urias",1
"9142","Uribe",2
"9143","Urrea",1
"9144","Urrutia",1
"9145","Urshela",1
"9146","Ury",1
"9147","Usher",1
"9148","Ussat",1
"9149","Utley",1
"9150","Vache",1
"9151","Vadeboncoeur",1
"9152","Vahrenhorst",1
"9153","Vail",2
"9154","Valaika",2
"9155","Valbuena",1
"9156","Valderrama",1
"9157","Valdes",5
"9158","Valdespin",1
"9159","Valdespino",1
"9160","Valdez",12
"9161","Valdivielso",1
"9162","Valencia",1
"9163","Valent",1
"9164","Valentin",3
"9165","Valentine",7
"9166","Valentinetti",1
"9167","Valenzuela",2
"9168","Valera",2
"9169","Valle",2
"9170","Valo",1
"9171","Valverde",1
"9172","Van Alstyne",1
"9173","Van Atta",1
"9174","Van Benschoten",1
"9175","Van Brabant",1
"9176","Van Buren",2
"9177","Van Burkleo",1
"9178","Van Camp",1
"9179","Van Cuyk",2
"9180","Van Dusen",1
"9181","Van Dyke",2
"9182","Van Egmond",1
"9183","Van Every",1
"9184","Van Gorder",1
"9185","Van Haltren",1
"9186","Van Hekken",1
"9187","Van Noy",1
"9188","Van Poppel",1
"9189","Van Robays",1
"9190","Van Slyke",2
"9191","Van Zandt",1
"9192","Van Zant",1
"9193","VanLandingham",1
"9194","VanRyn",1
"9195","Vance",4
"9196","Vandagrift",1
"9197","Vande Berg",1
"9198","Vandenberg",1
"9199","Vander Meer",1
"9200","Vander Wal",1
"9201","Vangilder",1
"9202","Vann",1
"9203","Varga",1
"9204","Vargas",6
"9205","Vargus",1
"9206","Varitek",1
"9207","Varner",1
"9208","Varney",2
"9209","Varsho",1
"9210","Varvaro",1
"9211","Vasbinder",1
"9212","Vasquez",5
"9213","Vatcher",1
"9214","Vaughan",4
"9215","Vaughn",8
"9216","Vazquez",3
"9217","Veach",3
"9218","Veal",2
"9219","Veale",1
"9220","Vedder",1
"9221","Veeck",1
"9222","Vega",1
"9223","Veigel",1
"9224","Veil",1
"9225","Velandia",1
"9226","Velarde",1
"9227","Velasquez",2
"9228","Velazquez",3
"9229","Velez",2
"9230","Veltman",1
"9231","Venable",2
"9232","Venafro",1
"9233","Venditte",1
"9234","Venters",1
"9235","Vento",1
"9236","Ventura",3
"9237","VerHagen",1
"9238","Veras",4
"9239","Verban",1
"9240","Verbanic",1
"9241","Verble",1
"9242","Verdel",1
"9243","Verdi",1
"9244","Verdugo",1
"9245","Vereker",1
"9246","Veres",2
"9247","Vergez",1
"9248","Verhoeven",1
"9249","Verlander",1
"9250","Vermilyea",1
"9251","Vernon",2
"9252","Verrett",1
"9253","Versalles",1
"9254","Veryzer",1
"9255","Veselic",1
"9256","Viau",1
"9257","Viciedo",1
"9258","Vick",2
"9259","Vickers",1
"9260","Vickery",1
"9261","Vico",1
"9262","Victorino",1
"9263","Vidal",1
"9264","Vidro",1
"9265","Villacis",1
"9266","Villafuerte",1
"9267","Villanueva",3
"9268","Villar",2
"9269","Villarreal",3
"9270","Villegas",1
"9271","Villone",1
"9272","Vina",1
"9273","Vincent",1
"9274","Vines",1
"9275","Vineyard",1
"9276","Vining",1
"9277","Vinson",2
"9278","Vinton",1
"9279","Viola",2
"9280","Viox",1
"9281","Virdon",1
"9282","Virgil",2
"9283","Virtue",1
"9284","Visner",1
"9285","Vitelli",1
"9286","Vitiello",1
"9287","Vitko",1
"9288","Vitt",1
"9289","Vitters",1
"9290","Vizcaino",3
"9291","Vizquel",1
"9292","Vogel",1
"9293","Vogelbach",1
"9294","Vogelsong",1
"9295","Vogt",1
"9296","Voigt",2
"9297","Voiselle",1
"9298","Vollmer",1
"9299","Volquez",1
"9300","Volstad",1
"9301","Volz",1
"9302","Von Der Ahe",1
"9303","Von Fricken",1
"9304","Von Hoff",1
"9305","Von Kolnitz",1
"9306","Von Ohlen",1
"9307","Vorhees",1
"9308","Vosberg",1
"9309","Vosmik",1
"9310","Voss",2
"9311","Votto",1
"9312","Vowinkel",1
"9313","Voyles",2
"9314","Vuckovich",1
"9315","Vukovich",2
"9316","Wacha",1
"9317","Wachtel",1
"9318","Wacker",1
"9319","Wada",1
"9320","Waddell",3
"9321","Waddey",1
"9322","Wade",7
"9323","Wadsworth",1
"9324","Waechter",1
"9325","Wagenhorst",1
"9326","Wagner",18
"9327","Wahl",1
"9328","Wainhouse",1
"9329","Wainwright",1
"9330","Waitkus",1
"9331","Waits",1
"9332","Waitt",1
"9333","Wakamatsu",1
"9334","Wakefield",4
"9335","Wakeland",1
"9336","Walbeck",1
"9337","Walberg",1
"9338","Walczak",1
"9339","Waldbauer",1
"9340","Walden",2
"9341","Waldron",1
"9342","Waldrop",2
"9343","Walewander",1
"9344","Walk",1
"9345","Walker",41
"9346","Walkup",2
"9347","Wall",6
"9348","Wallace",12
"9349","Wallach",1
"9350","Wallaesa",1
"9351","Wallen",1
"9352","Waller",2
"9353","Walling",1
"9354","Wallis",1
"9355","Walls",1
"9356","Walrond",1
"9357","Walsh",19
"9358","Walter",2
"9359","Walters",9
"9360","Walton",4
"9361","Waltz",1
"9362","Wambsganss",1
"9363","Waner",2
"9364","Wang",2
"9365","Wanner",1
"9366","Wanninger",1
"9367","Wantz",1
"9368","Wapnick",1
"9369","Ward",23
"9370","Warden",1
"9371","Wardle",1
"9372","Ware",1
"9373","Wares",1
"9374","Warhop",1
"9375","Warmoth",1
"9376","Warneke",1
"9377","Warner",7
"9378","Warnock",1
"9379","Warren",5
"9380","Warstler",1
"9381","Warthen",1
"9382","Warwick",2
"9383","Wasdell",1
"9384","Wasdin",1
"9385","Wasem",1
"9386","Washburn",5
"9387","Washer",1
"9388","Washington",7
"9389","Wasinger",1
"9390","Waslewski",1
"9391","Wassermann",1
"9392","Waszgis",1
"9393","Waterbury",1
"9394","Waterman",1
"9395","Waters",2
"9396","Wathan",2
"9397","Watkins",11
"9398","Watlington",1
"9399","Watson",12
"9400","Watt",3
"9401","Watwood",1
"9402","Waugh",1
"9403","Way",1
"9404","Wayenberg",1
"9405","Wayne",2
"9406","Weafer",1
"9407","Weatherly",1
"9408","Weathers",1
"9409","Weaver",17
"9410","Webb",11
"9411","Webber",1
"9412","Weber",7
"9413","Webster",5
"9414","Weckbecker",1
"9415","Wedge",1
"9416","Weeden",1
"9417","Weekly",1
"9418","Weeks",2
"9419","Wegener",1
"9420","Wegman",1
"9421","Wehde",1
"9422","Wehmeier",1
"9423","Wehner",1
"9424","Wehrmeister",1
"9425","Weidman",1
"9426","Weigel",1
"9427","Weihe",1
"9428","Weik",1
"9429","Weiland",3
"9430","Weilman",1
"9431","Weimer",1
"9432","Weinert",1
"9433","Weingartner",1
"9434","Weinhardt",1
"9435","Weintraub",1
"9436","Weir",1
"9437","Weis",2
"9438","Weiser",1
"9439","Weiss",4
"9440","Welaj",1
"9441","Welch",10
"9442","Welchel",1
"9443","Welchonce",1
"9444","Welday",1
"9445","Welf",1
"9446","Welker",1
"9447","Wellemeyer",1
"9448","Wellman",2
"9449","Wells",14
"9450","Welsh",2
"9451","Welteroth",1
"9452","Welzer",1
"9453","Wendelken",1
"9454","Wendell",2
"9455","Wendle",1
"9456","Wengert",1
"9457","Wensloff",1
"9458","Wentz",1
"9459","Wentzel",1
"9460","Wenz",1
"9461","Wera",1
"9462","Werber",1
"9463","Werden",1
"9464","Werhas",1
"9465","Werle",1
"9466","Werley",1
"9467","Werner",2
"9468","Werrick",1
"9469","Wert",1
"9470","Werth",2
"9471","Wertz",4
"9472","Wessinger",1
"9473","Wesson",1
"9474","West",12
"9475","Westbrook",1
"9476","Westerberg",1
"9477","Westervelt",1
"9478","Westlake",2
"9479","Weston",2
"9480","Westrum",1
"9481","Wetherby",1
"9482","Wetteland",1
"9483","Wetzel",2
"9484","Wetzell",1
"9485","Wever",1
"9486","Weyhing",2
"9487","Whalen",1
"9488","Whaley",1
"9489","Whaling",1
"9490","Wheat",3
"9491","Wheatley",1
"9492","Wheaton",1
"9493","Wheeler",12
"9494","Wheelock",2
"9495","Whelan",3
"9496","Whillock",1
"9497","Whisenant",2
"9498","Whisenton",1
"9499","Whisler",1
"9500","Whistler",1
"9501","Whitaker",3
"9502","Whitby",1
"9503","Whitcher",1
"9504","White",42
"9505","Whited",1
"9506","Whitehead",3
"9507","Whitehill",1
"9508","Whitehouse",3
"9509","Whitehurst",1
"9510","Whiteley",1
"9511","Whiteman",1
"9512","Whiten",1
"9513","Whitesell",1
"9514","Whiteside",3
"9515","Whitfield",2
"9516","Whiting",2
"9517","Whitley",1
"9518","Whitman",2
"9519","Whitmer",1
"9520","Whitmore",1
"9521","Whitney",4
"9522","Whitrock",1
"9523","Whitson",1
"9524","Whitt",1
"9525","Whittaker",1
"9526","Whitted",1
"9527","Wickander",1
"9528","Wicker",3
"9529","Wickersham",1
"9530","Wickland",1
"9531","Wickman",1
"9532","Widger",1
"9533","Widmar",1
"9534","Widner",1
"9535","Wieand",1
"9536","Wiedemeyer",1
"9537","Wiedenbauer",1
"9538","Wieghaus",1
"9539","Wieland",1
"9540","Wieneke",1
"9541","Wiesler",1
"9542","Wietelmann",1
"9543","Wieters",1
"9544","Wiggins",2
"9545","Wigginton",1
"9546","Wiggs",1
"9547","Wight",1
"9548","Wigington",1
"9549","Wihtol",1
"9550","Wilber",1
"9551","Wilborn",2
"9552","Wilcox",1
"9553","Wiles",1
"9554","Wiley",2
"9555","Wilfong",1
"9556","Wilhelm",5
"9557","Wilhelmsen",1
"9558","Wilhoit",1
"9559","Wilie",1
"9560","Wilk",1
"9561","Wilke",1
"9562","Wilkerson",2
"9563","Wilkie",1
"9564","Wilkins",6
"9565","Wilkinson",4
"9566","Wilks",1
"9567","Will",1
"9568","Willard",1
"9569","Willett",1
"9570","Willey",1
"9571","Willhite",1
"9572","Williams",78
"9573","Williamson",7
"9574","Willigrod",1
"9575","Willingham",2
"9576","Willis",10
"9577","Willits",1
"9578","Willoughby",2
"9579","Wills",6
"9580","Willson",1
"9581","Wilmet",1
"9582","Wilmot",1
"9583","Wilshere",1
"9584","Wilshusen",1
"9585","Wilson",74
"9586","Wiltse",3
"9587","Wimmers",1
"9588","Winceniak",1
"9589","Winchell",1
"9590","Winchester",1
"9591","Windhorn",1
"9592","Windle",1
"9593","Windsor",1
"9594","Wine",2
"9595","Wineapple",1
"9596","Winegarner",1
"9597","Winfield",1
"9598","Winford",1
"9599","Wingard",1
"9600","Wingfield",1
"9601","Wingo",3
"9602","Winham",1
"9603","Winkelman",1
"9604","Winkelsas",1
"9605","Winkleman",1
"9606","Winkler",1
"9607","Winkles",1
"9608","Winn",3
"9609","Winningham",1
"9610","Winsett",1
"9611","Winston",2
"9612","Winter",1
"9613","Winters",3
"9614","Wirth",1
"9615","Wirts",1
"9616","Wise",10
"9617","Wisler",1
"9618","Wisner",2
"9619","Wissman",1
"9620","Wistert",1
"9621","Wisterzil",1
"9622","Witasick",1
"9623","Witek",1
"9624","Withem",1
"9625","Witherow",1
"9626","Witherup",1
"9627","Withrow",3
"9628","Witmeyer",1
"9629","Witt",5
"9630","Witte",1
"9631","Wittgren",1
"9632","Wittig",1
"9633","Wockenfuss",1
"9634","Woehr",1
"9635","Woehrlin",1
"9636","Wohlers",1
"9637","Wohlford",1
"9638","Wojciechowski",2
"9639","Wojcik",1
"9640","Wojey",1
"9641","Wojna",1
"9642","Wolcott",1
"9643","Wolf",7
"9644","Wolfe",7
"9645","Wolff",2
"9646","Wolfgang",1
"9647","Wolstenholme",1
"9648","Wolter",1
"9649","Wolters",2
"9650","Wolverton",1
"9651","Womack",3
"9652","Wong",1
"9653","Wood",26
"9654","Woodall",2
"9655","Woodard",3
"9656","Woodburn",1
"9657","Woodcock",1
"9658","Woodend",1
"9659","Woodeshick",1
"9660","Woodhead",1
"9661","Woodling",1
"9662","Woodman",1
"9663","Woodruff",2
"9664","Woods",9
"9665","Woodson",3
"9666","Woodward",4
"9667","Woodyard",1
"9668","Wooldridge",1
"9669","Wooten",3
"9670","Worden",1
"9671","Wordsworth",1
"9672","Workman",4
"9673","Works",1
"9674","Worley",1
"9675","Worrell",3
"9676","Worth",2
"9677","Wortham",1
"9678","Worthington",3
"9679","Wortman",1
"9680","Wotus",1
"9681","Woulfe",1
"9682","Wright",40
"9683","Wrightstone",1
"9684","Wrigley",1
"9685","Wrona",1
"9686","Wuertz",1
"9687","Wuestling",1
"9688","Wunsch",1
"9689","Wurm",1
"9690","Wyatt",3
"9691","Wyckoff",1
"9692","Wylie",1
"9693","Wyman",1
"9694","Wynegar",1
"9695","Wynn",2
"9696","Wynne",3
"9697","Wyrostek",1
"9698","Wyse",1
"9699","Wysong",1
"9700","Yabu",1
"9701","Yabuta",1
"9702","Yaik",1
"9703","Yale",1
"9704","Yan",1
"9705","Yancy",1
"9706","Yankowski",1
"9707","Yantz",1
"9708","Yarnall",2
"9709","Yarrison",1
"9710","Yaryan",1
"9711","Yastrzemski",1
"9712","Yates",3
"9713","Yawkey",1
"9714","Yde",1
"9715","Yeabsley",1
"9716","Yeager",3
"9717","Yeargin",1
"9718","Yeatman",1
"9719","Yelding",1
"9720","Yelich",1
"9721","Yelle",1
"9722","Yellen",1
"9723","Yellow Horse",1
"9724","Yerkes",3
"9725","Yerrick",1
"9726","Yett",1
"9727","Yewcic",1
"9728","Yewell",1
"9729","Yingling",3
"9730","Ynoa",3
"9731","Yochim",2
"9732","Yohe",1
"9733","York",6
"9734","Yoshii",1
"9735","Yost",3
"9736","Yoter",1
"9737","Youkilis",1
"9738","Youman",1
"9739","Youmans",1
"9740","Young",41
"9741","Youngblood",2
"9742","Younginer",1
"9743","Youngman",1
"9744","Youngs",1
"9745","Yount",4
"9746","Yowell",1
"9747","Yuhas",1
"9748","Yurak",1
"9749","Yvars",1
"9750","Zabala",1
"9751","Zabel",1
"9752","Zachary",3
"9753","Zacher",1
"9754","Zachry",1
"9755","Zackert",1
"9756","Zagurski",1
"9757","Zahn",1
"9758","Zahner",1
"9759","Zahniser",1
"9760","Zak",1
"9761","Zalusky",1
"9762","Zambrano",3
"9763","Zamloch",1
"9764","Zamora",1
"9765","Zanni",1
"9766","Zapustas",1
"9767","Zarate",1
"9768","Zardon",1
"9769","Zarilla",1
"9770","Zaske",1
"9771","Zastryzny",1
"9772","Zauchin",1
"9773","Zaun",1
"9774","Zavada",1
"9775","Zavaras",1
"9776","Zawadzki",1
"9777","Zay",1
"9778","Zdeb",1
"9779","Zearfoss",1
"9780","Zeber",1
"9781","Zeid",1
"9782","Zeider",1
"9783","Zeile",1
"9784","Zeller",1
"9785","Zepp",1
"9786","Zerbe",1
"9787","Zernial",1
"9788","Zettlein",1
"9789","Zick",1
"9790","Ziegler",3
"9791","Ziem",1
"9792","Zientara",1
"9793","Zies",1
"9794","Zieser",1
"9795","Zimmer",2
"9796","Zimmerman",8
"9797","Zimmermann",1
"9798","Zink",2
"9799","Zinn",3
"9800","Zinser",1
"9801","Zinter",1
